date,left_price,right_price,spread,zscore,signal,left_shares,right_shares,cash,turnover,cost,equity,daily_pnl,traded
2025-02-27,75.38843536376953,155.2511444091797,6.293797506934993,0.44446001299846016,0.0,0.0,0.0,-3.210975262212398,93.34376506781754,0.0,-3.210975262212398,0.011278690230834165,1
2025-02-28,75.95258331298828,156.66847229003906,6.248330449341836,0.36294383274018266,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-03,75.00244140625,150.78114318847656,7.830421358186655,0.7326673896139521,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-04,75.65567779541016,151.5145721435547,8.168198421749608,0.7474266867916602,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-05,78.47500610351562,153.94285583496094,9.94308373323507,1.1662686271213598,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-06,75.91377258300781,150.19638061523438,8.993268112168721,0.7905238507059108,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-07,78.43531036376953,154.29965209960938,9.749924310002953,0.936058310393065,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-10,73.27312469482422,148.6601104736328,7.013394167322446,-0.025763046091927783,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-11,72.8263931274414,145.6867218017578,7.845563819578707,0.1789141142996491,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-12,76.03289794921875,147.7383575439453,10.1696278498923,0.9616609267965709,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-13,74.71258544921875,148.62045288085938,8.469912275922177,0.17597126437765534,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-14,78.11763763427734,154.27984619140625,9.440770413045726,0.6486569531115544,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-17,77.74039459228516,154.08160400390625,9.148794452944244,0.39852611200818905,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-18,76.79730224609375,152.14889526367188,9.036990524736268,0.37373990644182614,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-19,77.36316680908203,153.09048461914062,9.197862700924077,0.553895135443847,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-20,76.98592376708984,153.01119995117188,8.854721241252093,0.4005128831662827,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-21,75.2883529663086,150.77122497558594,8.120598897557826,-0.13548921386004587,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-24,77.42271423339844,153.5761260986328,9.048528088961575,0.5891187102536615,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-25,77.10504913330078,152.27774047851562,9.289319059150415,0.7039679516939525,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-26,75.58617401123047,149.34397888183594,9.032300928604172,0.4063289829415984,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-27,74.2658462524414,146.37057495117188,8.990880952499282,0.2778050130338452,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-28,72.08185577392578,143.7738037109375,7.9238026145566565,-1.146536180306204,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-03-31,72.17119598388672,143.83326721191406,7.987566637777441,-1.0874511749908273,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-04-01,72.30024719238281,144.36849975585938,7.886405913431759,-1.1789907591949365,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-04-02,73.24334716796875,146.43997192382812,7.938533138928804,-1.0150353653683037,0.0,0.0,0.0,-3.210975262212398,0.0,0.0,-3.210975262212398,0.0,0
2025-04-03,64.74561309814453,134.30848693847656,4.658741509846983,-3.3081472982130116,1.0,0.8162345451745141,-0.3510753118854677,-8.906187380630538,99.99999999999999,0.0,-3.2109752622123935,4.440892098500626e-15,1
2025-04-04,58.66019821166992,125.82439422607422,2.2224682980059214,-3.3543946332944774,1.0,0.8866879437264525,-0.3813784263716655,-9.22612668098381,7.9456813471317025,0.0,-5.199545619200343,-1.9885703569879496,1
2025-04-07,61.74757766723633,131.67208862304688,2.7946624476267914,-2.4368428516214085,1.0,0.8447243473882233,-0.363329223774966,-9.011552460780393,4.967726627979308,0.0,-4.6921879652607075,0.5073576539396356,1
2025-04-08,59.8117561340332,127.81658935546876,2.5171517710779625,-2.130568261824195,1.0,0.8711736241122403,-0.3747054735672901,-9.13945670200813,3.0360511374491903,0.0,-4.926607990401678,-0.23442002514097027,1
2025-04-09,70.5927734375,148.4024200439453,4.443879615583988,-1.1985152215911012,1.0,0.7439203793636088,-0.3199718521435463,-8.278899103333965,17.1057613527796,0.0,-3.2480935114253953,1.6785144789762825,1
2025-04-10,65.9468002319336,137.01429748535156,4.696116982805123,-0.9954200232409801,1.0,0.8007764077248676,-0.34442652391344825,-8.677732574867074,7.100112817109061,0.0,-3.0604489935125727,0.18764451791282255,1
2025-04-11,66.98917388916016,143.65489196777344,2.8822665402262473,-1.5285224811110365,1.0,0.7765337605949614,-0.33399938020533493,-8.551647873669705,3.121905107040303,0.0,-4.512937635071047,-1.4524886415584746,1
2025-04-14,67.36640930175781,143.24851989746094,3.4342889698276977,-1.1844035680263802,1.0,0.7753149034333617,-0.33347513057551686,-8.544635826769234,0.1572080139569295,0.0,-4.084273581879856,0.4286640531911914,1
2025-04-15,67.94218444824219,144.16033935546875,3.617876230494417,-1.0081428876866647,1.0,0.7695396914693139,-0.3309911211036447,-8.51035095870749,0.7504761649163232,0.0,-3.941935642604456,0.14233793927540006,1
2025-04-16,64.66618347167969,136.9647216796875,3.436823556068987,-0.9750515540662524,1.0,0.8092129619399998,-0.3480552185329377,-8.73869059076825,4.902698342297133,0.0,-4.081262861821493,-0.13932721921703717,1
2025-04-17,63.29621887207031,136.2412109375,2.378052302744237,-1.2435335110069934,1.0,0.8203734436905024,-0.35285551721487113,-8.79110838107751,1.3604148008858519,0.0,-4.938034283741345,-0.8567714219198521,1
2025-04-21,61.93619155883789,134.35804748535156,1.8280032000676698,-1.3016978222294369,1.0,0.8352425561630209,-0.35925095628273546,-8.852765873515537,1.780214904377602,0.0,-5.389279960302993,-0.4512456765616477,1
2025-04-22,63.01826477050781,137.07374572753906,1.7420118976842787,-1.2123117721419123,1.0,0.819834498178931,-0.35262370827627276,-8.790198503986026,1.8794107857519249,0.0,-5.461103555513482,-0.07182359521048909,1
2025-04-23,66.24462127685547,142.30694580078125,2.717486768680736,-0.7677150444715849,1.0,0.7846024824714961,-0.33746986435240794,-8.612764212573712,4.490428783306173,0.0,-4.661375604163936,0.7997279513495457,1
2025-04-24,70.3843002319336,148.83851623535156,4.047834581166256,-0.1549818175719201,0.0,0.0,0.0,-3.6175814079372763,105.45221057335195,0.0,-3.6175814079372763,1.04379419622666,1
2025-04-25,70.9005126953125,150.20628356933594,3.9757488082059353,-0.08742536841730847,0.0,0.0,0.0,-3.6175814079372763,0.0,0.0,-3.6175814079372763,0.0,0
2025-04-28,71.04942321777344,149.4530029296875,4.448657177934308,0.2476974222110206,0.0,0.0,0.0,-3.6175814079372763,0.0,0.0,-3.6175814079372763,0.0,0
2025-04-29,70.3843002319336,148.22401428222656,4.312141533283146,0.3118508394036006,0.0,0.0,0.0,-3.6175814079372763,0.0,0.0,-3.6175814079372763,0.0,0
2025-04-30,71.14868927001953,149.3737335205078,4.5820182494555155,0.6923370129086881,0.0,0.0,0.0,-3.6175814079372763,0.0,0.0,-3.6175814079372763,0.0,0
2025-05-01,71.20825958251953,147.63925170898438,5.387616461093344,1.8045654493642203,0.0,0.0,0.0,-3.6175814079372763,0.0,0.0,-3.6175814079372763,0.0,0
2025-05-02,73.97795867919922,153.7248077392578,5.539822223344331,1.7972895889750147,0.0,0.0,0.0,-3.6175814079372763,0.0,0.0,-3.6175814079372763,0.0,0
2025-05-05,73.37239837646484,153.23915100097656,5.143150519933954,1.2978572638027364,0.0,0.0,0.0,-3.6175814079372763,0.0,0.0,-3.6175814079372763,0.0,0
2025-05-06,72.62785339355469,151.6731414794922,5.072170855253731,1.113799667506495,0.0,0.0,0.0,-3.6175814079372763,0.0,0.0,-3.6175814079372763,0.0,0
2025-05-07,74.51403045654297,154.42849731445312,5.773226049983506,1.5400760544503547,0.0,0.0,0.0,-3.6175814079372763,0.0,0.0,-3.6175814079372763,0.0,0
2025-05-08,74.35519409179688,154.6168212890625,5.533388582659285,1.2403496706762522,0.0,0.0,0.0,-3.6175814079372763,0.0,0.0,-3.6175814079372763,0.0,0
2025-05-09,74.81185150146484,154.2302703857422,6.156307613750997,1.5894263646503584,0.0,0.0,0.0,-3.6175814079372763,0.0,0.0,-3.6175814079372763,0.0,0
2025-05-12,81.6517333984375,166.50051879882812,7.718562737875786,2.278940433371088,-1.0,-0.6524594725998106,0.280633078065364,2.9313124120724616,100.00000000000001,0.0,-3.617581407937273,3.552713678800501e-15,1
2025-05-13,84.62991333007812,171.49581909179688,8.548185470261117,2.2910763161941494,-1.0,-0.6313411844493114,0.27154977027993016,2.7018228249419654,3.344988204582231,0.0,-4.158876618366229,-0.5412952104289559,1
2025-05-14,84.35194396972656,172.59597778320312,7.797020558468674,1.6233311834184079,-1.0,-0.6305639870021614,0.2712154854377021,2.6939609286290147,0.12325433471787035,0.0,-3.6846352732384133,0.47424134512781535,1
2025-05-15,84.17326354980469,173.20057678222656,7.358292602697389,1.2437791226090846,-1.0,-0.6302406283524665,0.27107640379816156,2.6908317959753716,0.051307173030113465,0.0,-3.407989224237973,0.27664604900044054,1
2025-05-16,83.81587982177734,164.1019744873047,10.914360782943021,2.5016492265648296,-1.0,-0.6476737660579535,0.27857467043399425,2.9215252106425345,2.691654135012013,0.0,-5.649167868620189,-2.2411786443822166,1
2025-05-19,83.21031951904297,164.4687042236328,10.151064254364954,1.9064833665487528,-1.0,-0.6495577687849348,0.27938500962985197,2.9450182420050584,0.29004390641120115,0.0,-5.154800731337069,0.49436713728312043,1
2025-05-20,83.6769027709961,164.26055908203125,10.707174004476258,1.9282296721516232,-1.0,-0.6479707578736147,0.2787024112836399,2.9243460702592867,0.24492014370030818,0.0,-5.516026139818912,-0.36122540848184315,1
2025-05-21,82.18781280517578,160.7915802001953,10.710146399976693,1.7262010915506436,-1.0,-0.6607341564872263,0.28419214971174594,3.090638169531729,1.9316995327542656,0.0,-5.517952165184035,-0.0019260253651225412,1
2025-05-22,81.95948028564453,159.5491485595703,11.016203264363938,1.6393728867745305,-1.0,-0.6640808344432954,0.28563160852190445,3.1352657279472083,0.503956413510201,0.0,-5.720174389312071,-0.20222222412803603,1
2025-05-23,80.47039031982422,156.5573272705078,10.813942676658996,1.4001658135974782,-1.0,-0.6765526415090338,0.29099592884045133,3.2990532588261443,1.8434348342680964,0.0,-5.585857009453974,0.13431737985809633,1
2025-05-27,83.32945251464844,160.85121154785156,11.826137729213144,1.6075338522917235,-1.0,-0.6556771343931321,0.28201704499534824,3.003773024724673,3.1838089237659997,0.0,-6.270660245981865,-0.6848032365278911,1
2025-05-28,83.38899993896484,160.61265563964844,11.988291800564596,1.5017364277065826,-1.0,-0.6558623036547093,0.28209668920624836,3.0064222360480386,0.028232947761351004,0.0,-6.376980962815757,-0.10632071683389199,1
2025-05-29,83.54784393310547,158.5154266357422,13.049186964916615,1.6999621814915526,-1.0,-0.6590749087412454,0.2834784811671355,3.0557931222347974,0.48744157059047766,0.0,-7.072782109243818,-0.6958011464280602,1
2025-05-30,80.20235443115234,155.80194091796875,10.870810335477842,0.7890179436342999,-1.0,-0.6792775957944851,0.29216797452424914,3.3222562591082743,2.9741429981376872,0.0,-5.637068730992397,1.435713378251421,1
2025-06-02,81.88006591796875,156.31878662109375,12.326218358793469,1.225888655632565,-1.0,-0.6706222924188757,0.28844519245135153,3.195500224663476,1.2906375874250284,0.0,-6.62569479397024,-0.9886260629778434,1
2025-06-03,83.05147552490234,160.76174926757812,11.58663987286647,0.8543871524526288,-1.0,-0.657040447618109,0.2826034274493695,3.006640334138322,2.0671246115826483,0.0,-6.129716974314185,0.4959778196560549,1
2025-06-04,84.15340423583984,160.9506072998047,12.607337774647462,1.1821013635070803,-1.0,-0.6519721228627452,0.28042346128064316,2.930990430951213,0.7773836606861761,0.0,-6.800356780583243,-0.6706398062690582,1
2025-06-05,84.29239654541016,163.19692993164062,11.780151400370755,0.749071131219104,-1.0,-0.6473080053675603,0.2784173510100439,2.8652318267788344,0.7205406787046459,0.0,-6.261054324142918,0.5393024564403248,1
2025-06-06,85.72191619873047,165.7315216064453,12.119503321885347,0.8513880100614555,-1.0,-0.6369197561516153,0.2739492016833671,2.71524438471303,1.6310138154157159,0.0,-6.480719539576185,-0.21966521543326678,1
2025-06-09,87.6577377319336,168.7630615234375,12.751411870587532,1.145416479189517,-1.0,-0.624042936444521,0.26841067905958554,2.521189534313363,2.063450919012067,0.0,-6.883194578325686,-0.4024750387495004,1
2025-06-10,90.3380889892578,172.718994140625,13.7302543084338,1.5948331360811216,-1.0,-0.6074328738494774,0.2612664299703176,2.2546157380736025,2.7344688294166226,0.0,-7.494034287555792,-0.6108397092301061,1
2025-06-11,90.2884521484375,171.7449188232422,14.09958257742393,1.642175960288701,-1.0,-0.6091668320854209,0.2620122326713661,2.283084318937251,0.2846442295630932,0.0,-7.718376419382324,-0.22434213182653195,1
2025-06-12,90.99329376220705,173.94155883789062,13.859614782179904,1.434882895140933,-1.0,-0.6031061419453458,0.25940543454728876,2.18503268989739,1.004912687595259,0.0,-7.572195997750995,0.14618042163132827,1
2025-06-13,88.86885070800781,169.5582275390625,13.620511440605057,1.3604597215072045,-1.0,-0.6180526615914179,0.26583416765760465,2.423268121421629,2.4183246145379313,0.0,-7.427991303887545,0.14420469386345047,1
2025-06-16,92.73057556152344,175.482177734375,14.93425217030655,2.080038203124946,-1.0,-0.5945012697039668,0.25570434369817396,2.0169375648900356,3.9615376934650843,0.0,-8.239952258520603,-0.811960954633058,1
2025-06-17,91.98601531982422,173.03704833984375,15.241380527013618,2.019344669905634,-1.0,-0.6009183093714853,0.25846441335704123,2.12962116707156,1.0678722161470282,0.0,-8.42254045654505,-0.18258819802444748,1
2025-06-18,91.79692840576172,171.79461669921875,15.586682996869612,1.9591132361927428,-1.0,-0.6035422100582819,0.25959299429914856,2.176603060197888,0.4347501538530708,0.0,-8.630039032952709,-0.20749857640765867,1
2025-06-20,90.05533599853516,168.43505859375,15.290089354578456,1.572435593954025,-1.0,-0.6153774085525098,0.26468349926141904,2.3850063356131326,1.923242278598852,0.0,-8.451032250595077,0.17900678235763223,1
2025-06-23,91.1699447631836,170.91995239257812,15.335906225299723,1.4419584387339388,-1.0,-0.6072187240273352,0.26117432076464475,2.2409681397184493,1.3436154391061244,0.0,-8.47922691776752,-0.028194667172442678,1
2025-06-24,95.17063903808594,179.09022521972656,15.822437692540916,1.5953035755772782,-1.0,-0.5807195505813981,0.24977660960767525,1.7602435269785945,4.56316192892197,0.0,-8.774657934504859,-0.2954310167373393,1
2025-06-25,95.55876159667967,181.96275329589844,14.975040759581901,0.9341655618888205,-1.0,-0.5752952032474262,0.2474435125299938,1.66643638123552,0.9428806816661375,0.0,-8.28255796843284,0.49209996607201845,1
2025-06-26,96.37482452392578,182.4100341796875,15.598721145921118,1.2184620990206856,-1.0,-0.5719768575412575,0.24601623986599758,1.606980251517071,0.5801538405650197,0.0,-8.641358303053295,-0.35880033462045446,1
2025-06-27,96.73309326171876,182.10191345214844,16.089517453343035,1.3770236613514073,-1.0,-0.5712392806711586,0.2456989964569305,1.5934027911753057,0.1291187239841615,0.0,-8.922082432665334,-0.2807241296120395,1
2025-06-30,96.87242126464844,181.96275329589844,16.288700427550665,1.4045954124993747,-1.0,-0.5709800664700607,0.2455875043533022,1.5885794940357292,0.04539811743348748,0.0,-9.03586357157365,-0.11378113890831543,1
2025-07-01,96.344970703125,182.6485748291016,15.466267241130382,0.7713984714463367,-1.0,-0.5717389616531943,0.24591391710400248,1.6020764045000206,0.1327345579071967,0.0,-8.566270616124214,0.4695929554494356,1
2025-07-02,98.3552703857422,188.8607635498047,14.80460687806496,0.23079164442438396,0.0,0.0,0.0,-8.187973607178112,102.6770303152487,0.0,-8.187973607178112,0.3782970089461024,1
2025-07-03,98.33536529541016,189.89450073242188,14.340075171596084,-0.1977726352217458,0.0,0.0,0.0,-8.187973607178112,0.0,0.0,-8.187973607178112,0.0,0
2025-07-07,97.66858673095705,189.6261138916016,13.788734007341205,-0.8258855931395525,0.0,0.0,0.0,-8.187973607178112,0.0,0.0,-8.187973607178112,0.0,0
2025-07-08,99.35047149658205,193.8106689453125,13.670775848810905,-1.153520806171967,0.0,0.0,0.0,-8.187973607178112,0.0,0.0,-8.187973607178112,0.0,0
2025-07-09,99.33055877685548,194.20823669433597,13.479862989101079,-1.498052135448834,0.0,0.0,0.0,-8.187973607178112,0.0,0.0,-8.187973607178112,0.0,0
2025-07-10,100.5745620727539,196.83224487304688,13.595239108929675,-1.346390156951427,0.0,0.0,0.0,-8.187973607178112,0.0,0.0,-8.187973607178112,0.0,0
2025-07-11,101.24134063720705,196.7328643798828,14.304762786094813,-0.5656589036959437,0.0,0.0,0.0,-8.187973607178112,0.0,0.0,-8.187973607178112,0.0,0
2025-07-14,99.1414794921875,195.90789794921875,12.559732674204966,-2.19746781087009,1.0,0.5452427531120313,-0.2345174811991948,-16.300320059018734,99.99999999999999,0.0,-8.187973607178108,3.552713678800501e-15,1
2025-07-15,100.58451080322266,198.0846405029297,13.066512787032082,-1.5976895870704306,1.0,0.5382599788254585,-0.23151408018538422,-16.19288873346129,1.2972865457710496,0.0,-7.911655423237832,0.2763181839402762,1
2025-07-16,99.88787841796876,193.6317443847656,14.285141036996478,-0.381916825517105,0.0,0.0,0.0,-7.2557166072158985,98.59412251810627,0.0,-7.2557166072158985,0.6559388160219335,1
2025-07-17,100.3058624267578,191.3555908203125,15.682134482795718,0.9348427723868751,0.0,0.0,0.0,-7.2557166072158985,0.0,0.0,-7.2557166072158985,0.0,0
2025-07-18,100.17648315429688,189.2881774902344,16.441982190428078,1.5428813602035314,0.0,0.0,0.0,-7.2557166072158985,0.0,0.0,-7.2557166072158985,0.0,0
2025-07-21,101.25128936767578,191.445068359375,16.58907572726919,1.5251918924741952,0.0,0.0,0.0,-7.2557166072158985,0.0,0.0,-7.2557166072158985,0.0,0
2025-07-22,97.2207489013672,186.0081329345703,14.897046674437178,0.09451629675767878,0.0,0.0,0.0,-7.2557166072158985,0.0,0.0,-7.2557166072158985,0.0,0
2025-07-23,96.63358306884766,185.87890625,14.365463270837921,-0.30635660068137327,0.0,0.0,0.0,-7.2557166072158985,0.0,0.0,-7.2557166072158985,0.0,0
2025-07-24,97.31031036376952,186.9821929931641,14.56764959007414,-0.11111481974457124,0.0,0.0,0.0,-7.2557166072158985,0.0,0.0,-7.2557166072158985,0.0,0
2025-07-25,96.49425506591795,184.56690979003903,14.790445574420602,0.12217493151019539,0.0,0.0,0.0,-7.2557166072158985,0.0,0.0,-7.2557166072158985,0.0,0
2025-07-28,98.1462860107422,189.11920166015625,14.484464208269472,-0.08314878088531702,0.0,0.0,0.0,-7.2557166072158985,0.0,0.0,-7.2557166072158985,0.0,0
2025-07-29,98.4647445678711,187.2704620361328,15.598094746217043,1.0341067230296073,0.0,0.0,0.0,-7.2557166072158985,0.0,0.0,-7.2557166072158985,0.0,0
2025-07-30,98.614013671875,188.2445373535156,15.328398740410535,0.7819691151560632,0.0,0.0,0.0,-7.2557166072158985,0.0,0.0,-7.2557166072158985,0.0,0
2025-07-31,94.38443756103516,178.970947265625,15.08753953900765,0.5286540858613821,0.0,0.0,0.0,-7.2557166072158985,0.0,0.0,-7.2557166072158985,0.0,0
2025-08-01,95.90708923339844,178.90138244628906,16.64011213396482,1.7681785082757513,0.0,0.0,0.0,-7.2557166072158985,0.0,0.0,-7.2557166072158985,0.0,0
2025-08-04,97.9373016357422,181.7142791748047,17.460453424992053,2.0857956868799077,-1.0,-0.5678737780181032,0.2442514408486094,3.976334370359087,99.99999999999999,0.0,-7.255716607215902,-3.552713678800501e-15,1
2025-08-05,96.2155990600586,178.06643676757812,17.307745225247643,1.71268425956311,-1.0,-0.5786877183638102,0.24890268662352108,4.188573357252239,1.8687005102307066,0.0,-7.168997624892697,0.0867189823232053,1
2025-08-06,95.47915649414062,177.06256103515625,17.00308539621311,1.334980026901584,-1.0,-0.5826264927261957,0.2505968154078221,4.264677429721846,0.6760376350130296,0.0,-6.992694723551601,0.17630290134109572,1
2025-08-07,98.67373657226562,182.0422515869141,18.055822270216282,1.8383662790228168,-1.0,-0.565058038302593,0.24304034692388501,3.9067289228068813,3.109141580637883,0.0,-7.606047116215606,-0.6133523926640052,1
